frameNum, leftShoulder, leftElbow, leftWrist, rightShoulder, rightElbow, rightWrist, leftHip, leftKnee, leftAnkle, rightHip, rightKnee, rightAnkle
55, 78.9046, 43.6319, 34.2956, 75.742, 43.3237, 41.9642, 10.4534, 76.0924, 129.823, 9.82211, 72.1518, 123.315
56, 78.1112, 42.7079, 34.5271, 74.6564, 41.2447, 39.1355, 10.2818, 75.4415, 130.92, 10.6742, 67.8037, 119.645
57, 78.4475, 42.9297, 33.9427, 74.9924, 40.8186, 37.1538, 10.5029, 74.3991, 130.212, 10.4047, 69.6302, 122.405
58, 78.0419, 42.1986, 33.7602, 75.3792, 40.2926, 35.9375, 10.7779, 74.3447, 128.849, 10.3702, 72.2861, 123.039
59, 77.3913, 41.3405, 34.9438, 74.6095, 40.6892, 33.2341, 11.207, 72.8455, 128.441, 10.953, 68.549, 124.073
60, 77.2552, 41.0799, 39.6341, 74.483, 40.5189, 23.62, 12.2045, 73.4579, 128.465, 10.3474, 74.4207, 129.812
61, 77.6784, 41.2049, 40.7179, 74.8135, 40.8667, 22.1991, 12.2985, 72.7169, 128.478, 9.77994, 75.2561, 130.134
62, 77.1154, 40.3627, 41.042, 74.4891, 39.7139, 19.6342, 12.5764, 73.947, 129.303, 10.381, 69.1559, 125.459
63, 77.99, 40.8753, 39.7001, 75.5378, 42.819, 19.7143, 12.9172, 74.8303, 128.517, 8.76806, 76.4013, 127.877
64, 77.9698, 40.6755, 39.1262, 75.9073, 44.4714, 15.9274, 12.1727, 78.7876, 129.446, 7.93593, 78.085, 129.825
65, 77.8095, 40.34, 34.4571, 76.0093, 44.5612, 14.3853, 12.0396, 78.2993, 129.739, 7.66836, 78.6865, 130.7
66, 77.9944, 40.4569, 34.3178, 76.3889, 45.8146, 13.0786, 12.4627, 72.5367, 130.956, 7.5163, 80.7292, 133.018
67, 76.7793, 38.7011, 30.723, 76.0742, 47.8269, 13.7571, 10.4717, 76.7381, 137.818, 7.96782, 81.9892, 137.407
68, 76.4227, 41.0978, 39.0685, 75.6568, 49.167, 13.9196, 9.70666, 77.7596, 134.501, 9.05277, 81.5029, 136.515
69, 76.2432, 42.1888, 42.8716, 76.1145, 51.5957, 19.7458, 9.92333, 78.1539, 137.693, 9.21774, 74.9976, 134.426
70, 75.2797, 42.9023, 48.2895, 75.2522, 51.9096, 22.2931, 10.0937, 78.7074, 138.994, 10.1106, 75.7527, 138.251
71, 71.4481, 39.9376, 54.6194, 75.178, 53.2945, 25.3646, 10.4701, 77.9023, 139.605, 12.5034, 75.5532, 135.201
72, 70.5326, 41.1109, 60.9634, 74.8675, 54.4958, 31.5061, 11.4993, 75.2117, 140.681, 12.9643, 69.2303, 139.064
73, 70.2001, 42.243, 64.6129, 73.0065, 50.5404, 36.7381, 12.153, 74.6063, 139.896, 14.0791, 65.7761, 135.647
74, 69.6245, 40.9665, 63.0654, 71.3321, 46.2713, 41.2551, 14.3502, 73.564, 138.382, 14.4366, 64.2421, 134.747
75, 69.7438, 39.9927, 60.9714, 72.5487, 48.4852, 49.5177, 13.9077, 71.7458, 114.753, 18.5202, 68.6704, 137.232
76, 71.0453, 41.3411, 58.5171, 73.0416, 46.1043, 53.431, 15.326, 77.1765, 111.578, 22.1994, 68.3341, 136.169
77, 72.681, 39.1756, 53.151, 75.8038, 48.0717, 58.4916, 16.7077, 75.0246, 132.93, 23.2719, 63.5435, 130.18
78, 73.6009, 39.1043, 48.8541, 75.9449, 45.7282, 58.5301, 14.6509, 77.0782, 132.331, 20.1635, 63.5053, 128.908
79, 75.1753, 39.496, 43.3946, 77.3929, 44.1409, 55.6097, 12.5298, 77.1229, 132.11, 17.9729, 70.2793, 134.104
80, 76.6593, 40.7232, 38.3543, 78.6844, 41.6948, 49.8452, 11.6493, 75.5876, 132.462, 14.8275, 74.9212, 133.673
81, 77.3297, 41.4635, 31.1363, 78.5481, 38.8823, 42.2311, 8.57521, 84.3114, 132.585, 11.7419, 76.2292, 134.513
82, 77.4245, 41.1153, 24.1175, 78.5486, 36.3132, 38.4883, 7.97405, 65.1747, 130.172, 9.15183, 80.1838, 136.523
83, 77.0849, 41.1667, 27.2736, 78.4003, 32.4996, 34.2815, 9.56675, 67.5198, 114.422, 8.44252, 81.6231, 139.762
84, 78.108, 41.7435, 22.7714, 79.2551, 31.1728, 30.4732, 7.20169, 71.5964, 124.66, 10.6483, 83.8818, 140.561
85, 77.6581, 40.4565, 20.4733, 79.7814, 30.6144, 33.6681, 7.33769, 71.5919, 112.36, 12.4361, 84.9559, 142.832
86, 79.4491, 41.8427, 18.2915, 81.7747, 32.1938, 34.6352, 9.41132, 76.0152, 132.616, 10.6306, 84.619, 142.755
87, 79.1161, 41.3439, 18.3178, 81.2887, 31.9469, 40.5476, 11.0565, 76.1267, 133.512, 14.7557, 86.4138, 144.309
88, 77.63, 49.2287, 36.1351, 78.3167, 31.7567, 52.1442, 10.6854, 79.6269, 138.44, 9.5488, 85.4511, 145.003
89, 76.1317, 50.9017, 40.0322, 76.8439, 32.7192, 56.897, 11.7743, 81.3955, 138.046, 11.7565, 84.9582, 147.117
90, 75.2252, 52.5747, 45.5608, 76.0612, 36.1739, 65.4535, 12.9751, 80.7005, 139.541, 12.5892, 85.5138, 148.688
91, 74.124, 48.2963, 56.5199, 74.7165, 35.772, 66.9173, 12.8727, 77.4618, 138.934, 13.3508, 78.482, 143.495
92, 73.3256, 48.2833, 59.5573, 73.7588, 36.4549, 66.1715, 14.9055, 83.3548, 137.527, 13.4189, 76.4259, 141.612
93, 72.9922, 47.6742, 59.5278, 72.9167, 37.7363, 72.9941, 15.9689, 81.5937, 135.824, 15.9672, 73.5847, 138.408
94, 73.9743, 48.8438, 57.8448, 73.5471, 37.44, 66.9283, 15.2596, 82.0726, 134.872, 12.8454, 81.8216, 145.074
95, 73.5741, 48.8777, 59.6497, 73.3271, 35.121, 75.241, 15.8912, 81.7104, 133.926, 14.7062, 72.3768, 133.81
96, 73.6482, 45.6588, 57.5461, 73.7311, 35.4293, 70.9112, 16.1987, 81.561, 133.383, 15.1798, 67.6542, 124.534
97, 74.4688, 47.9167, 48.1314, 74.4552, 33.8276, 67.1233, 9.70523, 80.4578, 133.115, 10.4332, 79.1581, 131.482
98, 75.4292, 46.6782, 44.2976, 75.6097, 32.7985, 62.9145, 8.60063, 78.8039, 131.951, 10.186, 79.4574, 131.032
99, 76.298, 48.2425, 38.2852, 76.5803, 33.3374, 59.0438, 6.57451, 82.9445, 132.683, 8.02671, 80.5328, 130.533
100, 76.7351, 48.063, 17.002, 77.0049, 31.9992, 55.6592, 9.80351, 74.7169, 134.369, 12.0803, 83.4906, 135.432
101, 77.4539, 50.7791, 15.0031, 77.5948, 30.1265, 49.1547, 9.77602, 76.9373, 142.938, 12.2078, 77.3855, 128.312
102, 76.7362, 49.2487, 14.9064, 77.0299, 28.331, 44.0232, 11.8473, 82.1279, 134.678, 13.8974, 71.5691, 124.003
103, 76.1435, 49.8284, 17.0069, 76.428, 26.8552, 38.6332, 17.0711, 79.8534, 138.969, 20.211, 79.1577, 130.845
104, 76.1964, 48.5103, 16.7122, 76.7446, 27.0466, 35.5257, 13.7779, 79.5141, 139.013, 17.9817, 77.5922, 130.373
105, 73.2464, 47.171, 14.1876, 73.1484, 23.4655, 33.3833, 15.1533, 80.9473, 143.04, 18.0356, 79.1052, 129.841
106, 72.6112, 45.4363, 20.4509, 73.2002, 23.5832, 37.5052, 17.0464, 80.2911, 142.825, 21.0884, 76.0053, 132.777
107, 70.9319, 44.786, 32.8371, 71.0929, 21.463, 38.47, 15.9379, 76.4774, 142.745, 21.6988, 70.4533, 129.485
108, 69.1792, 43.7989, 35.8181, 69.3675, 19.7976, 33.426, 20.8092, 79.0003, 145.635, 26.0765, 68.2196, 125.342
109, 70.1809, 41.4854, 27.8624, 70.3938, 21.1447, 45.8762, 14.2301, 75.0425, 141.579, 21.084, 65.7355, 128.049
110, 67.5587, 41.3638, 23.6321, 68.1271, 18.6198, 33.1596, 19.2675, 76.6387, 142.95, 25.3091, 75.3689, 131.308
111, 66.494, 41.2456, 21.8697, 67.8767, 19.1814, 32.195, 18.2274, 76.1338, 142.096, 25.3969, 73.9038, 128.933
112, 68.3597, 38.4187, 27.7526, 60.3145, 21.789, 40.8472, 12.6736, 64.9506, 129.781, 20.5122, 66.533, 109.51
113, 65.6478, 36.8212, 25.1845, 58.1103, 24.857, 33.4404, 12.8491, 66.1231, 131.112, 19.998, 61.5243, 108.539
114, 43.419, 9.86851, 50.002, 30.6079, 59.9274, 15.8045, 15.562, 84.2145, 115.621, 22.7764, 74.5211, 60.7112
115, 44.5689, 7.7338, 44.8142, 32.1665, 59.105, 8.29533, 20.4618, 86.2676, 109.199, 27.8686, 73.5947, 33.5173
116, 50.5877, 14.3107, 46.2242, 38.8437, 66.2076, 12.7107, 37.0781, 81.8566, 113.91, 36.7725, 79.6419, 40.1028
117, nan, inf, inf, nan, inf, inf, nan, inf, inf, inf, inf, inf
118, nan, inf, inf, nan, inf, inf, nan, inf, inf, nan, inf, inf
