frameNum, leftShoulder, leftElbow, leftWrist, rightShoulder, rightElbow, rightWrist, leftHip, leftKnee, leftAnkle, rightHip, rightKnee, rightAnkle
13, 62.2394, 36.7949, 28.9373, 70.1549, 46.3468, 14.1319, 13.8459, 68.3526, 117.2, 10.9466, 70.0072, 128.314
14, 62.3449, 36.8948, 28.7239, 70.181, 46.2604, 14.046, 14.0795, 68.4614, 115.939, 11.0998, 69.8806, 129.221
15, 62.3795, 36.9277, 28.6237, 70.1756, 46.1799, 14.6174, 13.9339, 68.3771, 115.927, 11.0843, 69.8143, 129.262
16, 61.9092, 36.5156, 28.8495, 69.6265, 45.8809, 14.9986, 14.2108, 68.8923, 116.867, 11.6457, 70.1567, 121.328
17, 62.4532, 36.9949, 28.5661, 70.1013, 46.1926, 14.661, 13.8823, 68.3779, 116.697, 11.1795, 69.7881, 129.151
18, 62.1546, 36.739, 28.8188, 69.7062, 45.2415, 16.0063, 14.1707, 68.7136, 117.036, 11.5807, 70.1731, 121.317
19, 62.6226, 37.1507, 28.6499, 70.177, 45.6905, 15.7901, 13.8349, 67.5125, 116.6, 11.2319, 70.0133, 129.875
20, 62.4971, 37.0385, 28.8081, 70.119, 45.5588, 15.9285, 13.8974, 66.8991, 116.532, 11.2812, 70.0312, 129.785
21, 62.7187, 37.1662, 29.245, 70.0977, 45.5305, 16.0445, 13.9204, 67.0012, 116.636, 11.3464, 70.2076, 129.539
22, 62.9699, 37.3461, 29.3516, 70.0812, 45.2068, 16.7845, 13.9168, 67.171, 116.595, 11.3632, 70.0965, 129.457
23, 63.0478, 37.3933, 29.6773, 70.0364, 45.5021, 16.8645, 13.9549, 67.853, 116.816, 11.3195, 70.1539, 129.448
24, 62.9834, 37.2914, 29.4416, 69.8042, 45.4153, 16.9559, 13.7677, 67.0841, 117.016, 11.5277, 70.1983, 129.605
25, 62.7824, 37.1442, 30.1045, 69.923, 45.6875, 16.8091, 13.6568, 67.5747, 117.014, 11.5087, 70.105, 129.383
26, 62.6226, 37.0243, 30.5516, 70.0098, 45.7384, 16.9761, 13.6305, 67.7506, 116.721, 11.5123, 69.9871, 129.363
27, 62.9563, 37.28, 30.0601, 69.7635, 45.751, 16.4798, 13.8262, 68.1228, 117.167, 11.7297, 69.9954, 129.278
28, 62.8222, 37.1322, 29.9189, 69.8386, 45.8699, 16.079, 13.8328, 68.4052, 117.173, 11.7274, 69.9319, 129.108
29, 62.8393, 37.1179, 30.1225, 69.7826, 45.9893, 15.9314, 13.9054, 68.5388, 117.126, 11.7794, 69.8614, 129.06
30, 62.8058, 37.0857, 30.0422, 69.7019, 46.0437, 16.1263, 13.989, 68.8933, 117.066, 11.8304, 69.2783, 128.562
31, 62.8947, 37.1572, 29.7866, 69.7462, 45.8713, 16.1387, 13.9165, 68.8258, 117.141, 11.8502, 69.3328, 128.626
32, 66.2651, 40.2321, 28.0967, 68.2796, 44.6551, 16.7883, 13.8936, 67.9281, 118.653, 12.6248, 70.8128, 130.119
33, 66.2845, 40.2599, 28.1149, 68.2758, 44.6483, 17.0341, 13.5405, 69.0353, 118.659, 12.2541, 70.7251, 130.056
34, 66.3041, 40.2795, 27.8288, 68.3285, 44.7489, 16.8589, 13.6146, 69.4149, 118.514, 12.0442, 70.8447, 130.187
35, 66.3556, 40.3192, 27.7736, 68.3792, 44.8159, 15.9856, 13.6015, 69.5323, 118.341, 11.8059, 71.5898, 131.014
36, 66.3255, 40.2696, 27.6062, 68.2941, 44.8121, 15.8621, 13.6988, 69.5972, 118.22, 11.8544, 71.341, 130.714
37, 66.0461, 40.0115, 27.5262, 68.1169, 44.6926, 15.8368, 13.9283, 70.0972, 118.559, 12.0753, 71.5936, 125.919
38, 64.59, 38.6922, 28.1099, 68.3618, 44.8731, 15.7047, 13.8868, 69.9717, 118.381, 11.9022, 71.6556, 121.989
39, 64.8976, 38.9529, 28.0136, 69.0292, 45.5571, 15.4459, 13.476, 69.664, 117.54, 11.36, 71.0033, 130.161
40, 65.7891, 39.8255, 27.4966, 68.7987, 45.3238, 15.7212, 13.7108, 70.5054, 117.729, 11.4831, 70.8616, 130.503
41, 65.9534, 39.9992, 26.9234, 68.6635, 45.2292, 15.5851, 13.7974, 70.6341, 117.869, 11.4993, 70.8257, 130.413
42, 66.0745, 40.122, 26.9369, 68.5738, 45.1829, 15.1592, 13.8123, 70.8001, 117.915, 11.5279, 70.914, 130.337
43, 65.9968, 40.0932, 26.944, 68.2887, 44.9239, 15.5968, 14.0843, 71.0844, 118.504, 11.6583, 71.1514, 125.282
44, 66.3191, 40.3879, 26.7716, 68.5463, 45.1494, 15.437, 13.8493, 70.8396, 118.831, 11.4204, 70.6114, 129.766
45, 66.4671, 40.541, 26.2698, 68.6063, 45.1572, 15.9791, 13.8002, 70.9929, 118.767, 11.328, 70.4953, 130.34
46, 66.3945, 40.4742, 26.3468, 68.4883, 45.1237, 15.523, 13.8408, 71.2046, 118.824, 11.3985, 70.5965, 129.677
47, 66.5097, 40.5999, 26.3724, 68.4944, 45.0808, 16.0208, 13.7813, 70.9021, 118.708, 11.2219, 70.6335, 130.002
48, 66.1071, 40.2562, 26.2739, 68.0351, 44.8865, 16.1147, 14.119, 70.1905, 113.339, 11.6519, 70.9723, 130.793
49, 66.5309, 40.6597, 26.2664, 68.4215, 45.3008, 16.5061, 13.7672, 69.6926, 119.553, 11.2093, 70.6605, 130.607
50, 66.3837, 40.6059, 26.1807, 68.2646, 45.2904, 15.8934, 13.8207, 68.5147, 119.324, 11.4413, 70.7947, 130.647
51, 65.989, 40.2552, 26.4678, 67.9089, 44.9727, 17.1133, 14.1403, 68.1506, 112.806, 11.8439, 70.9831, 130.768
52, 66.3112, 40.5621, 25.8485, 68.2216, 45.2578, 16.9706, 13.8458, 67.57, 118.597, 11.6463, 70.6782, 130.277
53, 66.3588, 40.6482, 25.9319, 68.2694, 45.346, 17.2909, 13.7654, 67.6532, 118.529, 11.6806, 70.6641, 130.234
54, 66.3688, 40.6528, 25.9735, 68.2184, 45.3879, 17.4933, 13.6931, 68.2537, 118.952, 11.6935, 70.0595, 129.59
55, 66.3013, 40.6509, 25.71, 67.752, 45.2075, 18.2676, 13.8101, 69.0763, 112.793, 12.075, 70.5981, 130.102
56, 66.2596, 40.6205, 25.7448, 67.7619, 45.2938, 18.4517, 13.5847, 68.3684, 113.099, 12.1373, 70.8025, 130.2
57, 67.1367, 39.7006, 26.7841, 68.6648, 45.917, 18.7858, 12.862, 68.5337, 118.429, 11.5467, 69.9366, 129.695
58, 67.192, 39.7731, 27.1764, 68.8333, 46.2991, 18.9903, 12.9506, 68.8004, 118.353, 11.7026, 69.6574, 128.892
59, 67.352, 39.9746, 27.666, 68.8274, 46.5992, 19.4901, 13.007, 69.2262, 118.249, 11.6572, 69.5919, 128.716
60, 67.2264, 40.0083, 28.1561, 68.5832, 46.9578, 20.3042, 13.4053, 73.3829, 118.642, 11.7865, 69.8908, 119.895
61, 68.0574, 40.8739, 28.4416, 69.4299, 47.8642, 20.8168, 13.0146, 73.8054, 117.968, 11.1254, 70.4002, 128.815
62, 68.6382, 41.3996, 28.8629, 69.7918, 47.7003, 22.8118, 12.7985, 73.7273, 117.685, 10.9117, 70.5852, 128.682
63, 69.0666, 42.1044, 28.8699, 70.0975, 48.0309, 23.8619, 12.9059, 76.1219, 118.344, 10.7334, 71.4156, 129.095
64, 69.3054, 42.1263, 28.602, 69.9474, 47.9187, 25.1494, 12.7674, 74.6314, 117.77, 10.9226, 72.7088, 130.011
65, 69.3262, 42.0753, 27.9209, 69.852, 48.065, 26.5563, 12.7389, 74.3047, 117.654, 11.3491, 72.8397, 129.126
66, 70.2009, 42.8007, 34.0385, 70.5678, 48.552, 28.3511, 11.7719, 75.1134, 117.472, 10.9804, 72.3875, 128.437
67, 69.5904, 42.3654, 21.496, 69.6722, 47.2768, 29.3525, 12.595, 74.9083, 120.175, 12.0212, 73.24, 129.516
68, 69.7294, 42.4035, 20.3259, 69.7987, 47.2906, 30.807, 12.4579, 74.4942, 121.745, 12.36, 73.49, 128.117
69, 70.2994, 42.9492, 21.1727, 70.5656, 47.2376, 31.8922, 11.8427, 73.7975, 125.518, 12.3997, 73.0201, 128.59
70, 70.1539, 42.7588, 23.6879, 70.405, 46.6281, 32.8286, 12.0246, 73.2792, 126.907, 13.3601, 73.5533, 129.091
71, 71.9923, 44.43, 24.1666, 71.9337, 47.9231, 48.8787, 10.9885, 72.0517, 127.355, 12.7204, 74.8155, 127.831
72, 72.1138, 44.5407, 24.6182, 72.2397, 47.9756, 49.3183, 10.8054, 72.2517, 128.272, 12.7177, 75.2776, 128.449
73, 72.2796, 44.6669, 24.9314, 72.6696, 48.2985, 48.4525, 10.6241, 79.8779, 127.88, 12.6981, 75.8013, 128.643
74, 72.353, 44.7997, 25.2839, 72.2565, 47.8688, 46.7535, 10.379, 79.393, 129.774, 13.2077, 76.533, 128.933
75, 72.1075, 44.5959, 25.2177, 72.1712, 47.5877, 45.2878, 10.6306, 79.7054, 130.181, 13.4986, 76.6724, 129.188
76, 71.7464, 44.2294, 24.8182, 71.4771, 47.1536, 44.0593, 11.1664, 79.9878, 132.534, 14.5571, 71.9323, 126.941
77, 71.7036, 44.243, 24.7631, 71.2087, 46.3627, 41.6232, 11.6754, 80.5831, 131.748, 14.9091, 72.2353, 127.481
78, 70.3529, 43.0169, 24.4572, 69.3759, 45.2722, 25.0583, 12.7015, 81.1873, 132.124, 15.0982, 73.1658, 128.84
79, 70.4638, 43.2131, 24.5447, 69.9013, 44.4374, 24.9336, 12.739, 80.6673, 134.754, 15.0917, 73.2845, 129.206
80, 70.6959, 43.353, 23.8063, 70.2043, 43.7827, 21.4967, 12.2551, 79.6166, 133.344, 13.8497, 79.5271, 134.076
81, 70.592, 43.4098, 24.1273, 69.3618, 43.5256, 21.5375, 13.1071, 79.7607, 133.488, 14.6884, 74.8292, 131.405
82, 70.9735, 43.6984, 23.6259, 69.7796, 43.4357, 19.568, 12.8776, 79.8983, 133.169, 13.1985, 81.7235, 133.402
83, 70.5137, 43.1909, 22.5759, 69.4837, 42.3464, 19.6689, 13.3381, 79.9676, 133.694, 13.4657, 73.8794, 131.902
84, 70.5666, 43.1553, 21.6322, 69.5599, 42.4907, 18.7176, 13.1985, 80.0833, 133.947, 12.5555, 74.7796, 132.615
85, 71.3932, 43.9233, 21.3602, 70.7437, 42.7256, 17.6649, 13.142, 80.6451, 134.031, 11.0748, 82.6279, 136.861
86, 71.8663, 44.1818, 21.2251, 71.4135, 43.4305, 18.0974, 12.8249, 81.5494, 133.751, 9.73442, 83.2312, 136.617
87, 73.1743, 44.7531, 40.7853, 73.3459, 46.3171, 18.1995, 9.77966, 79.742, 132.404, 7.88819, 80.3618, 134.466
88, 70.6425, 43.7089, 29.0292, 71.5027, 45.1831, 20.6922, 10.084, 74.8366, 131.969, 9.69931, 83.7322, 136.624
89, 72.2313, 45.6131, 34.5318, 72.9941, 46.8557, 36.2831, 8.55504, 76.0395, 134.62, 7.85742, 83.089, 136.669
90, 70.8437, 44.6087, 38.5652, 72.4552, 47.3927, 23.0781, 8.973, 75.6512, 138.379, 9.29392, 84.3389, 140.745
91, 69.8556, 44.8143, 43.7142, 72.286, 48.4067, 24.4577, 8.37421, 75.3379, 134.216, 9.64908, 85.6674, 143.172
92, 70.102, 45.0147, 58.9895, 73.4501, 50.9055, 27.6615, 6.26575, 74.1128, 139.007, 10.1419, 82.5132, 143.695
93, 68.4496, 43.6646, 49.4524, 70.7025, 49.9838, 28.71, 7.23481, 75.4707, 141.376, 12.0468, 76.4395, 141.272
94, 68.1354, 44.6979, 52.4267, 69.9335, 50.3636, 30.6892, 7.0682, 75.3404, 141.125, 12.4236, 78.2025, 141.394
95, 66.9332, 43.2553, 53.6481, 68.5768, 49.5869, 35.2791, 8.36503, 75.8164, 141.399, 13.6345, 77.3837, 129.89
96, 66.9793, 43.3048, 54.8156, 68.6761, 49.8043, 36.2755, 8.33896, 75.9385, 141.496, 13.7804, 74.6313, 140.562
97, 66.0855, 42.6643, 54.6153, 65.9084, 45.9943, 36.6262, 9.89541, 76.7164, 142.47, 14.2112, 67.6665, 123.862
98, 66.3723, 43.1615, 52.6047, 66.2888, 46.4164, 37.7444, 10.5407, 76.8831, 140.377, 15.6706, 64.803, 130.61
99, 67.2501, 43.0915, 49.308, 67.0991, 45.3585, 37.7094, 16.092, 70.9532, 133.636, 17.0613, 64.1295, 129.797
100, 69.6147, 41.898, 38.5331, 70.8974, 50.8128, 41.0472, 15.1629, 81.1887, 145.879, 20.008, 60.9156, 124.914
101, 70.7329, 42.052, 30.6374, 71.7634, 49.7276, 40.8288, 14.1032, 78.8197, 139.679, 18.1242, 67.6841, 132.503
102, 71.9763, 43.1283, 31.5089, 72.1495, 47.2685, 37.6374, 13.4825, 78.1559, 139.018, 17.0931, 63.0372, 128.024
103, 72.0213, 43.392, 18.7115, 71.7959, 45.3323, 34.5746, 15.302, 82.4967, 139.722, 15.6627, 59.7148, 122.58
104, 71.5627, 42.6406, 20.4107, 71.0129, 43.5542, 31.3502, 14.0339, 82.9757, 140.512, 12.2275, 61.766, 124.303
105, 71.7276, 42.6572, 20.6492, 71.1667, 41.1026, 27.0026, 13.6941, 83.1324, 140.938, 12.053, 61.3762, 126.088
106, 72.3967, 43.3194, 20.4598, 71.5661, 39.3259, 23.6089, 14.1638, 83.6233, 141.067, 12.4719, 61.6017, 126.557
107, 72.5832, 43.2566, 19.4129, 71.274, 37.506, 18.0346, 14.654, 81.6131, 141.355, 13.2021, 63.3006, 128.262
108, 73.2326, 43.6326, 18.303, 71.7812, 36.8111, 18.4275, 16.7329, 66.0697, 114.794, 16.2986, 85.6147, 142.921
109, 74.9671, 45.1358, 17.4862, 73.2929, 37.6552, 34.6668, 16.4284, 70.2537, 118.669, 14.2365, 84.7632, 142.097
110, 75.4512, 45.646, 17.8134, 74.3561, 38.3833, 15.21, 17.9034, 74.4165, 131.613, 16.2158, 86.1011, 142.787
111, 74.967, 51.191, 34.0791, 72.3613, 36.5513, 25.3117, 17.0551, 84.5229, 135.434, 15.7976, 89.0308, 143.32
112, 74.3699, 52.16, 34.0858, 72.0426, 36.8034, 29.4389, 16.0334, 83.9415, 136.816, 15.0096, 89.7386, 144.543
113, 74.8765, 53.4432, 38.2196, 72.4416, 37.6852, 32.1119, 14.3517, 83.9982, 137.32, 13.5109, 87.213, 144.398
114, 71.9693, 49.2272, 36.0073, 70.686, 36.5136, 35.9072, 12.1495, 82.8245, 140.134, 13.4576, 89.5375, 146.965
115, 71.4052, 46.2899, 35.1298, 69.7306, 35.9283, 39.6358, 9.68708, 81.0481, 142.001, 11.1113, 88.6396, 148.444
116, 72.3975, 49.5298, 42.8523, 69.8369, 35.3431, 40.8367, 11.3018, 82.2138, 143.728, 12.1783, 79.6566, 141.813
117, 71.4698, 51.1595, 40.2043, 68.89, 35.021, 44.2608, 11.4326, 82.8937, 142.723, 12.0934, 77.7273, 140.001
118, 69.6869, 45.0049, 37.4695, 67.6097, 32.59, 42.7834, 12.1829, 84.7214, 143.585, 13.0083, 79.3174, 141.704
119, 70.7572, 49.4463, 36.3099, 68.3948, 33.0919, 43.7806, 9.78843, 82.6011, 142.434, 9.64354, 78.1071, 139.909
120, 71.3982, 49.3226, 34.1939, 69.1477, 33.4003, 41.1919, 9.30814, 82.5448, 141.08, 8.86214, 85.7699, 146.03
121, 72.2826, 50.722, 35.3235, 69.8811, 33.9082, 38.4656, 11.7532, 83.7095, 140.653, 9.04603, 83.7224, 142.48
122, 71.4775, 50.5119, 37.0059, 68.9972, 32.5222, 35.8884, 13.929, 86.1757, 141.178, 10.2895, 70.4305, 126.982
123, 73.2264, 52.2731, 36.9933, 70.322, 33.7763, 33.9879, 14.6059, 86.3136, 139.221, 9.12628, 81.7409, 131.982
124, 74.3351, 53.167, 36.4901, 71.1966, 34.647, 28.9843, 14.2623, 87.3292, 138.659, 9.23587, 81.2053, 133.809
125, 75.4842, 54.1579, 36.2149, 72.4482, 35.9425, 41.9728, 15.4501, 88.8486, 132.341, 9.33991, 78.5046, 129.517
126, 74.5758, 52.8475, 35.4535, 71.1535, 34.9823, 22.4159, 12.1681, 77.7235, 139.756, 11.3932, 84.5992, 136.73
127, 75.1432, 53.4499, 35.8289, 71.7062, 35.7961, 19.0912, 10.0517, 79.8032, 144.77, 11.6366, 84.5335, 140.011
128, 74.364, 52.7469, 36.2411, 70.8364, 35.3711, 17.8394, 11.0395, 83.0793, 144.216, 12.5071, 82.1294, 134.107
129, 73.0303, 52.7558, 19.1143, 69.408, 35.4406, 18.406, 12.0323, 82.9659, 149.397, 12.4985, 87.3174, 146.112
130, 73.1734, 53.0632, 22.8976, 69.2014, 35.7711, 40.5074, 11.8423, 82.1936, 143.433, 13.621, 85.64, 145.017
131, 72.2363, 52.4007, 23.55, 68.2709, 35.2953, 42.8561, 14.5722, 73.9834, 140.153, 15.2379, 84.4197, 147.65
132, 71.7923, 51.6517, 27.6456, 66.5947, 33.9866, 43.6838, 16.103, 81.6755, 144.171, 16.2584, 83.4486, 141.289
133, 71.1762, 51.3827, 33.7795, 66.2844, 34.199, 44.5631, 16.403, 77.5256, 143.577, 16.0222, 84.0246, 141.6
134, 70.4588, 51.9972, 27.9697, 65.2651, 33.7217, 46.361, 14.2151, 75.5382, 141.495, 11.5228, 82.732, 141.039
135, 68.9081, 50.6177, 26.9232, 63.261, 31.4722, 30.4853, 12.2963, 76.2858, 142.114, 13.5542, 85.9897, 141.591
136, 68.2677, 49.6563, 26.9312, 62.9174, 29.8299, 30.1714, 12.5147, 74.8207, 139.754, 14.8016, 85.3754, 137.743
137, 67.7352, 49.6807, 24.8539, 62.397, 27.7916, 29.7434, 12.8378, 78.8095, 143.874, 15.7385, 80.2985, 128.623
138, 69.585, 55.3339, 20.5872, 62.8907, 29.7849, 31.719, 12.9542, 76.0817, 134.001, 14.6844, 73.4187, 130.715
139, 70.6845, 57.0931, 19.2855, 64.6169, 29.6278, 44.8546, 13.4195, 87.3389, 130.466, 15.081, 66.6981, 120.502
140, 71.8043, 58.8992, 19.4149, 65.0934, 29.4303, 45.184, 14.3007, 85.5095, 138.104, 15.9271, 65.3082, 122.107
141, 70.4442, 58.9286, 18.049, 63.5058, 26.663, 27.4078, 17.3635, 79.2258, 126.646, 19.0938, 67.8767, 124.015
142, 68.8271, 56.8795, 16.3837, 62.2328, 24.7398, 29.1841, 21.9484, 72.4046, 121.762, 22.4879, 75.7818, 125.915
143, 70.5224, 57.4282, 17.9977, 64.5168, 28.2095, 27.2146, 19.4268, 80.4485, 129.778, 18.6983, 77.7992, 127.793
144, 68.8389, 54.7643, 16.5438, 62.8161, 28.7354, 30.0363, 16.0173, 79.1247, 121.704, 17.6293, 76.2032, 130.42
145, 67.8626, 54.3687, 15.4206, 62.148, 32.6906, 27.1855, 17.7856, 63.2295, 121.029, 17.77, 80.4496, 130.829
146, 67.869, 46.0336, 16.7172, 61.8886, 34.784, 25.2594, 19.3402, 61.7395, 123.478, 19.6796, 81.785, 131.853
147, 68.0613, 46.1884, 17.1206, 62.5266, 32.9422, 23.367, 17.9907, 58.6792, 121.036, 18.546, 81.7407, 135.158
148, 67.1292, 44.0251, 18.4889, 63.7182, 28.784, 21.9907, 18.152, 58.1928, 120.024, 19.1562, 80.3849, 136.06
149, 66.584, 43.2614, 18.603, 63.1641, 28.4399, 21.3811, 16.27, 53.2017, 113.344, 20.0065, 85.5708, 139.89
150, 67.6728, 47.4176, 15.244, 68.8911, 32.9071, 14.1568, 20.4963, 68.6387, 130.068, 19.245, 83.6372, 139.785
151, 65.2901, 44.9526, 13.9688, 67.5227, 31.672, 14.8759, 15.6153, 64.0003, 124.584, 15.5208, 83.1299, 137.634
152, 59.9075, 44.6522, 6.04223, 57.4434, 30.0252, 12.6164, 22.9489, 58.3341, 115.667, 22.4555, 74.364, 135.57
153, 61.9375, 33.8496, 25.2361, 57.7699, 23.8885, 13.7075, 28.1618, 54.3968, 109.345, 29.2044, 75.3616, 133.728
154, 51.2953, 21.4595, 24.0824, 41.5347, 7.49014, 25.3784, 21.0895, 59.421, 116.19, 23.4007, 46.1992, 95.7283
155, 41.4598, 13.1526, 31.2894, 34.6538, 20.024, 26.8436, 27.9216, 40.8249, 87.7125, 32.0519, 21.0128, 64.6848
156, 40.7441, 13.0051, 31.2105, 34.7938, 19.6776, 29.2665, 28.5337, 39.926, 82.8913, 32.8883, 18.9908, 61.5879
157, 30.3919, 3.88288, 36.6229, 21.1559, 11.7677, 40.4048, 34.9658, 47.7423, 57.3181, 49.2387, 7.26064, 38.7682
158, inf, inf, inf, nan, inf, inf, inf, inf, inf, inf, inf, inf
159, inf, inf, inf, nan, inf, inf, inf, inf, inf, inf, inf, inf
