frameNum, leftShoulder, leftElbow, leftWrist, rightShoulder, rightElbow, rightWrist, leftHip, leftKnee, leftAnkle, rightHip, rightKnee, rightAnkle
15, 64.7687, 34.2471, 18.9204, 68.663, 38.6669, 5.3924, 12.6655, 67.3504, 121.507, 13.4551, 68.427, 110.215
16, 64.8777, 34.3271, 18.674, 68.692, 38.6239, 5.44815, 12.5955, 67.2648, 121.448, 13.3233, 66.7162, 108.596
17, 65.0117, 34.377, 19.3319, 68.782, 38.7224, 5.6453, 12.5569, 67.2352, 121.764, 13.3049, 67.0819, 108.949
18, 64.9972, 34.4481, 19.2397, 68.6814, 38.645, 5.40021, 12.6146, 67.4015, 121.731, 13.4215, 67.8584, 109.872
19, 64.9208, 34.4002, 18.9191, 68.6221, 38.6444, 5.06114, 12.6587, 67.2995, 121.494, 13.4804, 68.0486, 110.001
20, 63.7079, 34.6215, 18.6838, 68.7823, 38.8598, 4.49906, 12.566, 67.2749, 122.753, 13.4928, 67.8962, 109.749
21, 63.8056, 34.7207, 18.9022, 68.6294, 38.7687, 4.96897, 12.8475, 67.5012, 121.27, 13.5553, 67.8217, 109.566
22, 64.1246, 34.5752, 18.8504, 68.698, 38.8655, 5.23272, 12.8305, 67.5902, 121.539, 13.5581, 67.8942, 109.656
23, 64.7271, 35.0354, 18.7006, 69.1191, 39.1088, 5.87057, 12.536, 67.1605, 122.386, 13.106, 67.424, 115.679
24, 64.6096, 34.8959, 18.9207, 68.9727, 39.0437, 5.43611, 12.7413, 67.4197, 122.624, 13.2252, 67.7871, 109.428
25, 64.4359, 34.8779, 19.3465, 68.7418, 38.8639, 4.42738, 12.9598, 67.6999, 122.633, 13.4316, 66.7375, 108.51
26, 64.5731, 35.1117, 19.7339, 68.7639, 38.8931, 4.91503, 13.013, 67.7085, 122.806, 13.4015, 66.8043, 108.735
27, 63.4949, 35.0686, 19.6259, 68.8446, 39.0248, 5.68578, 12.9642, 67.6642, 122.048, 13.76, 66.6224, 108.497
28, 63.4639, 34.9154, 19.9731, 69.0941, 39.0949, 5.86319, 13.0242, 67.3227, 122.083, 13.4684, 65.9882, 107.909
29, 63.3153, 34.8016, 19.1072, 69.2523, 39.369, 8.9746, 12.971, 67.2848, 122.17, 13.9589, 65.7225, 107.519
30, 64.2254, 35.0517, 18.9637, 69.3384, 39.5003, 8.82195, 12.715, 67.5047, 122.34, 13.8759, 66.8331, 108.472
31, 64.2564, 35.0547, 19.2316, 69.1902, 39.4756, 8.97941, 12.807, 67.5723, 119.96, 13.9382, 67.0523, 108.629
32, 64.6309, 35.0983, 20.2452, 69.0572, 39.3633, 8.94625, 12.9006, 67.4994, 120.369, 13.8067, 66.494, 107.971
33, 64.6879, 35.0486, 17.9076, 68.9142, 39.1383, 9.65597, 13.1608, 67.7686, 113.72, 13.8527, 66.2877, 114.34
34, 64.59, 34.5198, 20.0569, 68.5922, 38.7922, 5.46428, 13.5853, 68.1631, 115.331, 13.9684, 66.3643, 108.343
35, 62.4959, 34.076, 19.8053, 68.6821, 38.8842, 5.41157, 14.587, 68.7194, 109.422, 14.3241, 66.1315, 108.121
36, 62.3466, 33.9251, 19.6377, 68.5785, 38.7911, 7.2041, 15.0392, 68.5273, 105.896, 14.7081, 66.0269, 107.851
37, 64.3418, 35.1791, 19.8376, 68.9425, 38.9439, 7.24477, 14.4213, 67.9855, 109.107, 13.6767, 66.9471, 108.747
38, 64.8934, 35.0187, 19.5528, 69.0005, 39.1608, 7.72846, 14.392, 68.3766, 107.501, 13.6636, 67.6438, 109.764
39, 66.0581, 35.5756, 19.2628, 69.768, 39.495, 8.58684, 13.8771, 73.9341, 111.341, 13.0837, 68.0099, 109.744
40, 66.5377, 35.5354, 19.0395, 69.8065, 39.7146, 8.64013, 13.9543, 73.9242, 111.658, 13.1984, 68.238, 110.026
41, 65.3451, 35.6256, 18.4922, 70.4283, 40.6131, 6.39802, 13.9359, 74.5789, 109.652, 13.5521, 70.6361, 112.932
42, 67.0661, 36.8846, 17.5103, 71.5313, 41.7904, 7.19016, 13.2597, 74.2733, 125.348, 13.1501, 70.8247, 112.574
43, 65.9418, 36.0753, 16.1387, 71.988, 42.6884, 14.2242, 13.2833, 74.6133, 128.363, 13.7108, 71.1789, 111.889
44, 66.6653, 36.5337, 17.1884, 71.6013, 42.3319, 3.8861, 13.6033, 75.6647, 127.428, 13.9603, 71.4777, 112.089
45, 66.7623, 32.4943, 20.1932, 72.5746, 43.6811, 5.6415, 12.6341, 75.0484, 117.779, 14.0914, 70.7821, 112.496
46, 68.1355, 32.722, 20.1862, 72.9543, 44.261, 4.9622, 11.9254, 75.2787, 129.209, 14.1527, 69.4207, 110.085
47, 67.3068, 32.6058, 19.9156, 73.7018, 44.4045, 4.75251, 11.5007, 74.9608, 129.835, 14.5773, 68.8367, 111.498
48, 68.2091, 29.9734, 23.3198, 74.8335, 46.041, 4.8869, 10.1386, 73.9546, 131.965, 14.1922, 66.0884, 107.755
49, 65.6901, 31.5296, 21.4087, 75.0233, 46.4534, 4.91141, 11.1379, 74.9585, 131.084, 15.4655, 66.6425, 110.466
50, 66.6296, 31.883, 20.8113, 74.1015, 46.7758, 5.64285, 11.334, 75.6191, 133.953, 14.986, 66.8697, 108.986
51, 66.8854, 30.9532, 21.3942, 73.9756, 46.4737, 2.481, 11.6195, 75.9027, 136.595, 15.4594, 66.9748, 109.08
52, 70.5739, 32.79, 35.9, 76.2088, 47.2418, 8.07796, 9.2838, 73.7214, 134.085, 13.0976, 64.878, 106.614
53, 68.7747, 30.839, 23.2271, 73.7215, 45.9195, 7.8753, 11.1682, 75.8118, 135.804, 14.9211, 67.6953, 109.303
54, 71.3044, 31.8512, 28.9293, 74.25, 46.5707, 10.4529, 10.0261, 74.8565, 135.863, 14.304, 68.3248, 109.452
55, 70.9343, 30.6019, 34.0771, 73.6297, 47.4447, 12.5402, 10.5394, 75.241, 135.184, 15.0596, 69.9682, 111.065
56, 67.6589, 33.9817, 34.5465, 73.5325, 47.6365, 15.1018, 11.4214, 76.1003, 135.199, 15.8723, 71.9838, 112.993
57, 67.8748, 33.5848, 37.8208, 73.2353, 47.5722, 18.0568, 11.1455, 76.03, 133.797, 15.5549, 72.3559, 113.117
58, 68.6778, 34.3555, 39.6808, 73.7418, 48.5857, 19.6795, 10.3374, 75.3366, 133.313, 14.8895, 73.1745, 115.058
59, 71.1424, 34.5903, 41.4163, 73.4511, 47.9646, 24.1544, 10.0112, 74.9554, 133.112, 11.825, 72.5977, 117.931
60, 72.1912, 35.7553, 42.6322, 73.8956, 47.5394, 27.0498, 9.73794, 74.3022, 132.999, 11.6164, 72.6453, 116.652
61, 72.1329, 36.1824, 42.721, 74.0069, 48.0065, 29.0386, 11.5978, 73.506, 129.069, 8.83981, 73.9453, 121.695
62, 74.4166, 38.1741, 42.9078, 76.7852, 49.9055, 34.4363, 8.82532, 71.3635, 132.773, 8.46211, 74.4611, 126.922
63, 74.1606, 39.2346, 42.986, 76.5478, 49.5831, 36.29, 10.716, 70.2169, 132.979, 6.25973, 74.4936, 128.059
64, 69.6075, 38.8055, 43.8466, 77.689, 50.5654, 36.0038, 10.3633, 69.6448, 131.933, 6.82458, 76.3056, 130.249
65, 74.6083, 39.75, 44.1283, 76.4407, 51.0759, 37.3666, 9.76401, 68.425, 131.865, 5.90277, 78.3282, 131.786
66, 72.4279, 38.0374, 44.3025, 75.376, 50.3822, 38.708, 8.78478, 61.1426, 116.782, 8.10275, 79.5393, 133.969
67, 71.9532, 37.9771, 44.3711, 75.1125, 50.403, 39.4536, 8.18023, 58.1277, 113.603, 9.00629, 79.7602, 135.34
68, 72.1694, 37.3557, 43.9444, 75.0638, 50.5691, 40.0161, 7.27705, 57.1384, 113.889, 9.52856, 79.3285, 137.568
69, 71.8691, 36.8252, 42.8522, 75.0867, 50.1155, 40.8618, 5.64767, 54.4797, 111.14, 11.0926, 78.3924, 138.961
70, 71.8719, 36.6021, 41.1932, 75.2527, 49.0437, 41.2339, 5.64976, 53.2933, 109.912, 10.7293, 78.1703, 142.053
71, 72.0411, 36.3897, 40.0966, 75.5324, 48.548, 42.1499, 4.63878, 53.7119, 110.715, 11.8755, 77.0411, 142.999
72, 71.4821, 34.7752, 38.1499, 74.9297, 47.6797, 41.2538, 5.31671, 53.9337, 110.489, 10.6853, 73.4463, 138.738
73, 71.6083, 34.1769, 36.3407, 74.6274, 46.899, 39.5167, 5.95832, 55.5473, 108.301, 9.4827, 76.8779, 138.398
74, 72.6868, 35.3296, 34.4161, 74.4359, 44.9523, 34.6622, 9.6084, 79.276, 120.369, 8.42737, 59.6874, 121.236
75, 72.7338, 35.1066, 32.3477, 73.7633, 42.4708, 33.0105, 8.86168, 80.0253, 119.502, 8.46002, 58.4944, 118.861
76, 73.2809, 35.5997, 30.0966, 74.0924, 42.6003, 32.2774, 9.48339, 80.4698, 119.997, 8.13383, 59.0371, 118.79
77, 73.5856, 35.6835, 28.4877, 74.0045, 41.0792, 29.0917, 8.63828, 80.2121, 120.674, 9.16768, 58.9983, 120.644
78, 74.011, 35.7919, 25.9835, 74.5733, 41.4015, 28.0342, 9.84333, 81.415, 120.216, 9.0734, 59.5986, 120.47
79, 74.4973, 36.0336, 25.3767, 74.7241, 38.8549, 25.6195, 9.27553, 81.0243, 121.215, 9.4272, 61.4312, 121.037
80, 74.8195, 35.8706, 25.3293, 75.3477, 38.5468, 24.5328, 9.47899, 80.4267, 120.79, 8.08224, 61.7309, 122.925
81, 74.7431, 35.6616, 24.3903, 75.0823, 36.6735, 22.7703, 9.83867, 81.8065, 120.122, 9.17217, 61.4925, 123.18
82, 75.0554, 35.6925, 24.5152, 75.1746, 38.5993, 24.1506, 10.0078, 81.6558, 120.743, 9.90963, 62.5775, 123.944
83, 75.0282, 35.2907, 24.0629, 75.4934, 38.9409, 24.4089, 10.9218, 81.3806, 120.27, 10.3209, 63.6299, 124.809
84, 75.4928, 35.3661, 23.5625, 76.7182, 39.2429, 26.5845, 10.7256, 81.8856, 117.887, 10.8317, 66.5542, 128.086
85, 75.5369, 34.8144, 22.5906, 77.103, 38.4923, 25.3327, 10.3142, 84.2671, 115.004, 11.2521, 68.5308, 129.829
86, 77.1297, 35.6223, 20.4807, 79.0428, 40.4362, 24.8976, 10.9623, 81.7719, 118.994, 11.0247, 78.8518, 138.901
87, 75.8626, 33.9011, 20.4433, 78.1462, 40.1799, 24.7853, 12.4282, 66.361, 111.322, 13.4206, 81.1961, 141.081
88, 76.822, 34.9133, 20.4948, 78.532, 39.2368, 23.9783, 13.644, 72.6494, 117.429, 13.705, 80.997, 140.695
89, 76.7313, 34.3063, 19.579, 78.7719, 39.7481, 26.9762, 13.7827, 67.3887, 114.824, 13.6265, 81.9407, 140.866
90, 77.9069, 35.1329, 18.2844, 80.0281, 41.1795, 25.914, 12.6906, 69.7531, 125.955, 13.2909, 81.996, 140.776
91, 79.0682, 36.2299, 17.777, 80.9267, 42.2997, 24.5477, 12.9256, 77.3641, 131.046, 13.8511, 81.8508, 140.178
92, 80.2436, 37.1693, 16.7444, 82.1475, 42.9164, 24.842, 13.2242, 77.7313, 133.94, 13.8481, 86.2531, 140.584
93, 80.5988, 37.4483, 16.6777, 81.9684, 42.9729, 23.297, 13.2092, 77.9152, 136.68, 14.3776, 86.7134, 140.157
94, 80.8122, 37.5944, 16.4879, 82.1746, 42.4725, 24.3281, 13.3353, 77.2272, 136.808, 15.3348, 86.5844, 140.323
95, 80.9459, 37.7552, 16.5122, 82.1524, 42.2112, 23.7328, 14.8744, 76.3478, 138.067, 17.0178, 84.2355, 140.446
96, 80.8197, 37.9011, 17.6372, 81.7692, 41.3486, 21.9784, 15.5386, 76.3811, 134.824, 17.7544, 84.4453, 140.853
97, 80.4837, 37.2281, 16.484, 81.5887, 42.4292, 19.9874, 13.0693, 77.5273, 139.01, 13.7809, 85.294, 141.615
98, 80.0549, 37.1789, 17.7174, 80.8217, 42.3045, 20.8066, 13.1042, 77.3544, 134.833, 14.9636, 86.2055, 142.464
99, 80.5629, 37.8705, 18.107, 80.9661, 41.0274, 20.8253, 13.0743, 77.6992, 135.892, 14.6503, 85.6834, 142.511
100, 80.7341, 38.269, 18.4065, 81.0084, 40.8436, 21.4365, 12.7178, 78.4249, 136.395, 12.8295, 85.6527, 143.376
101, 80.3697, 38.0406, 18.7494, 80.5643, 40.4331, 22.0596, 11.626, 77.7715, 137.01, 12.0671, 85.6875, 144.309
102, 80.0763, 37.7711, 18.7351, 80.0612, 40.6075, 23.1137, 12.0154, 77.4379, 136.628, 10.1669, 83.5193, 145.476
103, 80.2027, 38.014, 18.8957, 79.7799, 41.0805, 24.7952, 12.124, 76.7814, 136.793, 9.77199, 83.4436, 146.752
104, 79.5243, 36.9447, 29.577, 79.8832, 42.5235, 27.4166, 12.8028, 76.7452, 136.748, 8.86668, 81.0651, 141.24
105, 79.4131, 36.6954, 30.8834, 80.1844, 43.1979, 29.4017, 13.9113, 77.0277, 135.729, 8.74939, 82.3925, 142.253
106, 78.6178, 35.7705, 32.4689, 79.3781, 43.1562, 31.0528, 13.0286, 76.1443, 136.536, 7.55597, 81.2816, 139.615
107, 78.3858, 35.5526, 33.5837, 78.9313, 42.9762, 32.544, 14.0162, 76.2141, 137.077, 7.8437, 82.0474, 139.134
108, 77.2865, 34.2305, 35.1039, 78.0352, 42.2943, 34.378, 13.6424, 74.95, 132.779, 7.68005, 82.8854, 138.162
109, 76.3176, 33.4641, 38.9301, 77.0207, 41.4505, 34.4249, 13.7753, 68.1639, 128.083, 9.13059, 83.3678, 139.674
110, 76.6039, 33.6712, 40.6344, 77.2347, 42.3192, 34.2265, 13.2203, 69.2286, 129.03, 8.47798, 83.3626, 142.501
111, 76.611, 33.3641, 40.7264, 77.2801, 43.177, 35.1994, 12.4934, 70.6569, 130.625, 8.275, 83.2135, 140.557
112, 77.2761, 33.6569, 40.4122, 78.1772, 44.2805, 35.1077, 13.2037, 71.5604, 131.537, 8.43076, 83.6706, 142.923
113, 77.788, 34.1104, 40.6682, 78.4001, 43.5317, 34.3191, 12.8166, 72.6871, 136.076, 8.02493, 82.607, 143.666
114, 77.9681, 34.1107, 39.8948, 78.7848, 43.0609, 33.5083, 11.213, 75.6749, 135.408, 6.59751, 81.0213, 145.035
115, 79.0989, 35.1006, 38.4055, 79.7631, 43.0525, 32.5926, 13.678, 82.4323, 136.363, 7.39152, 80.1869, 140.794
116, 79.1686, 35.037, 36.582, 79.6589, 42.2949, 31.0515, 13.7637, 85.0856, 134.168, 9.24534, 79.0713, 140.984
117, 77.6102, 33.2445, 34.0131, 77.9206, 39.2688, 32.1191, 8.76398, 80.5105, 132.036, 6.53546, 77.4439, 141.693
118, 78.1862, 33.6756, 31.1154, 78.0356, 38.1377, 30.5477, 10.2278, 81.8256, 130.76, 4.98254, 77.644, 143.17
119, 77.383, 32.8646, 30.5698, 76.9991, 33.8926, 31.326, 11.0974, 83.1471, 131.432, 6.71938, 62.1735, 128.035
120, 79.0311, 34.2492, 27.8357, 78.3749, 34.5826, 28.5718, 8.47078, 79.9176, 130.511, 9.77307, 75.5776, 142.595
121, 79.3393, 34.7562, 31.5479, 77.2813, 27.8579, 28.7303, 8.54806, 78.8584, 129, 7.36068, 71.1934, 141.278
122, 79.6998, 34.8366, 31.5618, 77.4728, 27.7049, 29.9463, 9.19737, 78.5042, 129.451, 6.94747, 71.4472, 139.985
123, 79.5423, 34.5217, 30.7235, 77.1355, 27.3226, 30.2918, 8.5478, 77.5721, 127.967, 7.25066, 71.7676, 143.222
124, 78.5236, 33.1489, 29.5686, 75.9478, 26.2446, 32.2727, 9.241, 76.266, 124.897, 6.73746, 71.6283, 142.609
125, 76.6758, 31.0259, 28.7973, 74.3931, 26.1803, 34.2397, 10.4206, 79.1306, 128.391, 9.26772, 72.3187, 113.345
126, 78.7354, 32.9305, 28.6618, 76.5604, 29.3835, 36.0512, 8.77793, 77.5585, 125.767, 7.10717, 72.3808, 150.987
127, 79.9676, 34.0196, 28.6577, 77.802, 31.6069, 38.4697, 7.83388, 77.6592, 131.325, 7.57109, 74.1351, 150.988
128, 80.0079, 33.8917, 29.0002, 77.7511, 31.6233, 40.2361, 9.39079, 78.5275, 128.874, 10.1858, 75.9438, 153.828
129, 80.2051, 33.9564, 28.5565, 78.0202, 32.4658, 46.7867, 10.3795, 79.0006, 128.884, 10.4102, 76.3377, 154.37
130, 79.983, 33.6451, 25.791, 78.1198, 32.4781, 47.2548, 10.4636, 79.8259, 128.064, 7.25537, 75.0211, 155.475
131, 79.7743, 33.5161, 23.2774, 77.7464, 32.7563, 46.2107, 12.2643, 79.8854, 123.68, 10.8342, 80.8685, 143.078
132, 78.1885, 48.9212, 10.7421, 76.4323, 35.2521, 53.9259, 12.051, 82.0883, 123.423, 9.17555, 82.4176, 144.111
133, 77.0695, 51.8982, 17.4371, 75.3651, 33.6011, 52.2602, 11.6526, 73.4509, 120.669, 9.68466, 82.3728, 144.009
134, 78.5899, 53.7646, 19.3195, 76.8569, 34.532, 54.8741, 10.5358, 75.4071, 132.205, 9.18203, 81.2275, 143.469
135, 78.8032, 53.3132, 18.7893, 76.8448, 36.0073, 56.7522, 9.62338, 74.5637, 137.041, 8.31579, 81.3473, 143.163
136, 78.8701, 52.6103, 18.0112, 76.7252, 36.703, 58.2697, 10.2983, 74.5007, 138.749, 9.69481, 81.9469, 143.477
137, 78.294, 51.9047, 18.0158, 76.3262, 36.9817, 59.7379, 11.8344, 74.1547, 131.137, 11.616, 83.133, 144.683
138, 77.7463, 50.1048, 32.366, 75.9689, 37.7738, 60.4837, 11.3929, 75.4289, 131.224, 11.3182, 83.9948, 144.927
139, 77.1994, 48.5115, 33.2485, 75.1213, 37.9052, 61.8765, 12.1838, 75.7709, 118.362, 12.056, 84.5281, 146.159
140, 77.3425, 48.9612, 33.2347, 75.5745, 37.9415, 60.6104, 12.29, 77.0875, 117.995, 11.4155, 84.4563, 146.522
141, 77.2844, 47.4333, 32.6092, 75.1201, 37.5323, 59.2814, 12.462, 75.5077, 119.061, 12.1152, 82.6545, 144.972
142, 77.0677, 47.6023, 31.6066, 75.5794, 37.6571, 57.8264, 12.4927, 76.9505, 118.03, 11.4648, 82.1417, 144.85
143, 77.3148, 45.5616, 29.171, 75.5402, 37.5054, 56.4022, 12.2116, 76.4511, 115.74, 11.0205, 81.529, 144.035
144, 77.521, 46.7225, 28.5777, 75.1477, 36.1841, 52.7289, 12.1553, 77.5107, 117.455, 10.7973, 80.9718, 143.151
145, 77.7298, 49.5521, 10.9366, 74.9444, 33.4313, 48.2699, 12.6358, 75.9677, 113.982, 9.92638, 84.0695, 145.863
146, 76.9404, 49.0319, 7.24822, 74.0835, 31.3112, 45.7804, 12.679, 74.1904, 113.025, 10.1618, 78.1942, 139.285
147, 75.3192, 48.4905, 9.87081, 73.3305, 28.1177, 43.7726, 14.9015, 75.9334, 114.6, 11.9138, 69.6301, 128.617
148, 75.1447, 48.9356, 6.62341, 72.992, 25.6501, 41.4361, 16.1212, 80.1519, 110.068, 10.6217, 70.1053, 126.423
149, 74.3803, 45.8913, 7.42473, 72.474, 25.5648, 43.4165, 17.2212, 69.5692, 108.58, 12.2699, 66.7098, 121.706
150, 75.2612, 48.2055, 4.35297, 73.3869, 23.9608, 40.0089, 17.2147, 69.2937, 111.05, 13.845, 66.7242, 125.876
151, 75.5744, 47.8995, 4.08045, 73.6962, 23.3654, 36.6306, 16.3014, 68.9511, 117.213, 13.699, 65.6445, 124.288
152, 75.9439, 47.8015, 7.77685, 73.9473, 23.0496, 35.2658, 14.5392, 69.7261, 118.304, 11.9142, 64.8126, 123.762
153, 74.6956, 44.9583, 8.01934, 73.4271, 23.1868, 34.8186, 14.7083, 70.8909, 118.147, 11.773, 52.1778, 117.581
154, 74.4631, 45.3373, 8.3553, 73.5588, 23.2131, 30.8652, 14.5679, 70.8845, 115.589, 11.654, 52.5473, 118.165
155, 73.5701, 43.3098, 8.41201, 73.2648, 23.2289, 31.7709, 14.9526, 70.1578, 110.735, 12.1476, 51.9796, 117.213
156, 73.7582, 43.4991, 7.05906, 71.8184, 24.4548, 32.5949, 14.9599, 67.4413, 111.053, 14.2137, 53.7884, 118.476
157, 74.4024, 43.6106, 6.20921, 76.8817, 23.6611, 36.2036, 16.6145, 68.034, 102.836, 17.2667, 56.1657, 120.412
158, 72.54, 43.5606, 8.08644, 76.3916, 28.343, 29.5867, 19.9416, 75.6968, 94.2829, 19.1316, 61.3536, 112.682
159, 69.702, 44.8695, 13.6888, 71.1733, 32.6605, 26.1864, 19.4877, 78.4823, 96.4727, 19.6945, 54.2872, 100.477
160, 60.3513, 41.4726, 23.7064, 57.5812, 29.5841, 18.4997, 25.197, 83.492, 43.0876, 26.722, 45.6263, 76.3719
161, 61.8127, 26.2115, 37.2522, 58.1143, 18.2591, 23.1954, 21.6273, 78.7598, 39.1985, 24.9999, 40.466, 69.3396
162, 60.6765, 18.4625, 26.4631, 57.731, 17.8415, 25.4738, 23.6993, 80.5937, 38.9044, 28.2548, 40.2542, 70.9764
163, 41.2453, 7.67603, 52.6365, 27.2097, 6.42754, 44.4026, 1.128, 44.2974, 47.4784, 11.2585, 36.9051, 93.3453
164, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf
165, nan, inf, inf, nan, inf, inf, nan, inf, inf, inf, inf, inf
166, nan, inf, inf, nan, inf, inf, nan, inf, inf, inf, inf, inf
