frameNum, leftShoulder, leftElbow, leftWrist, rightShoulder, rightElbow, rightWrist, leftHip, leftKnee, leftAnkle, rightHip, rightKnee, rightAnkle
90, 75.9493, 32.852, 35.3514, 77.9596, 33.3817, 25.8114, 16.85, 81.4655, 142.06, 24.6576, 72.5978, 136.573
91, 75.6001, 32.6774, 37.1758, 77.5627, 32.0705, 25.983, 17.414, 81.2019, 141.227, 25.028, 72.8749, 136.99
92, 77.1063, 35.6879, 43.3745, 78.7474, 31.7732, 24.8811, 12.1058, 79.261, 139.068, 19.6145, 87.5288, 146.527
93, 76.9956, 35.7719, 43.4913, 78.4925, 31.0254, 25.0274, 12.6075, 78.8994, 138.272, 19.4821, 88.6989, 144.281
94, 76.3475, 34.8176, 41.4232, 78.3551, 30.3807, 18.7125, 9.93247, 78.4484, 138.531, 16.107, 87.0198, 143.674
95, 77.0799, 35.5765, 41.5679, 78.5359, 29.4546, 29.4642, 10.6649, 76.7916, 135.906, 17.1211, 87.2198, 143.038
96, 76.0549, 34.4079, 39.5441, 77.4348, 28.2037, 26.9492, 13.3987, 68.2894, 126.476, 19.8577, 90.1306, 143.757
97, 76.4646, 34.4579, 38.0253, 77.8706, 27.8894, 31.043, 9.80826, 69.1105, 127.82, 15.689, 88.6686, 143.321
98, 77.2396, 35.0823, 34.4487, 78.4943, 28.0636, 31.457, 11.9406, 73.4027, 131.688, 18.1696, 86.4881, 140.568
99, 76.8921, 34.6076, 35.3912, 77.9045, 26.9633, 28.7401, 12.6975, 73.97, 133.888, 17.3215, 88.8988, 132.749
100, 74.2014, 30.9154, 32.7364, 75.7873, 27.315, 30.8658, 17.7958, 74.9688, 135.32, 21.9561, 74.0057, 121.948
101, 73.8986, 30.2872, 32.3217, 75.7145, 28.2273, 34.9987, 18.9439, 75.5676, 129.49, 22.2275, 73.7259, 124.195
102, 73.7239, 29.9541, 32.0548, 75.9257, 29.9438, 38.4089, 19.4549, 75.0655, 127.352, 23.149, 71.3597, 123.961
103, 75.1636, 40.3097, 40.2219, 77.2475, 33.7991, 39.9361, 17.9966, 75.3238, 124.309, 19.8688, 70.0228, 124.544
104, 75.6818, 40.727, 41.4246, 77.6476, 34.4659, 44.393, 19.3723, 77.558, 128.584, 21.8607, 69.5003, 126.017
105, 75.8255, 45.3531, 46.8859, 77.523, 36.4806, 45.7848, 23.4749, 83.7824, 135.675, 25.4997, 70.0261, 121.546
106, 75.2963, 43.9895, 45.1094, 77.008, 35.4824, 41.2392, 17.396, 81.0951, 125.192, 17.3643, 71.8554, 129.108
107, 74.9194, 43.8234, 36.0378, 77.044, 38.3151, 35.5506, 11.4222, 77.3705, 133.501, 10.7115, 69.3802, 131.089
108, 72.4046, 42.8699, 23.6851, 74.4341, 37.5709, 28.8265, 13.2501, 76.5557, 132.924, 12.5641, 71.6881, 120.53
109, 74.5282, 42.7653, 43.8795, 77.1054, 43.3537, 24.0557, 12.3413, 74.4742, 131.53, 11.5208, 69.1104, 122.59
110, 74.0365, 42.8413, 44.0014, 76.8615, 43.522, 23.9085, 12.0214, 72.5392, 129.757, 12.7029, 69.7247, 124.139
111, 74.5164, 42.1683, 33.4149, 77.2667, 42.0146, 20.6568, 14.8995, 71.1149, 133.817, 15.2189, 70.8559, 130.259
112, 76.3344, 43.6212, 30.6655, 79.0169, 44.6719, 35.13, 10.2357, 69.6365, 129.511, 13.2783, 69.3286, 122.758
113, 76.5407, 46.3576, 30.6298, 77.9795, 44.5287, 35.9322, 11.2728, 70.4227, 130.31, 14.08, 67.969, 130.828
114, 76.407, 47.194, 31.7729, 77.2992, 41.2091, 35.8237, 10.7637, 70.6607, 131.17, 12.9339, 66.0769, 120.437
115, 76.8684, 48.2351, 24.6974, 76.438, 38.2006, 37.0233, 10.3956, 69.2178, 129.787, 12.3541, 65.8159, 137.795
116, 76.5137, 49.1714, 23.8289, 75.2721, 34.8544, 41.3545, 10.4835, 62.3428, 123.926, 13.559, 66.2999, 137.881
117, 72.9381, 63.3159, 16.1324, 71.0782, 32.5989, 41.5379, 14.6569, 63.0497, 122.295, 18.3958, 70.2235, 139.951
118, 72.4949, 62.9105, 15.2625, 70.2959, 24.2549, 31.1484, 17.164, 61.0827, 127.499, 23.305, 77.2673, 140.802
119, 67.9941, 62.924, 13.6167, 65.0579, 24.0915, 29.3913, 12.153, 58.7884, 93.8195, 19.4688, 78.7038, 140.071
120, 65.6083, 80.5024, 8.18034, 62.639, 21.8096, 38.7491, 14.6652, 62.7747, 97.1217, 19.4261, 81.026, 141.433
121, 69.7618, 71.9631, 6.07936, 66.689, 16.6078, 47.2146, 12.8299, 69.7946, 77.5957, 18.1931, 77.3349, 137.703
122, 67.1347, 78.5362, 7.61071, 64.0194, 14.1594, 29.2492, 14.6078, 72.0806, 79.5251, 21.3286, 80.5324, 141.472
123, 68.2053, 80.8479, 11.4289, 64.7265, 19.2666, 49.8805, 16.0495, 68.6271, 75.6304, 24.8173, 78.5365, 137.492
124, 65.6338, 110.198, 40.0146, 52.5173, 12.7793, 67.3405, 13.4234, 80.7912, 92.7269, 22.8897, 84.391, 129.226
125, 66.2264, 98.3483, 30.6236, 54.2103, 13.9721, 64.2712, 12.3303, 77.6401, 89.1949, 19.3157, 81.5597, 125.316
126, 65.6006, 90.2535, 25.6046, 53.6292, 14.4714, 61.9292, 14.5567, 74.5077, 86.0325, 20.0968, 65.7565, 121.157
127, 67.9778, 94.0041, 27.6868, 57.164, 16.7832, 60.1584, 19.1733, 74.2527, 84.6186, 17.9853, 85.9158, 125.242
128, 61.0684, 100.584, 43.8492, 47.1575, 14.7739, 66.9067, 13.7237, 75.2852, 88.2206, 12.6363, 70.3181, 124.257
129, 59.5657, 99.076, 35.9636, 46.5842, 14.5638, 67.6982, 19.1781, 57.5911, 69.1011, 18.6994, 71.4035, 125.797
